Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Train Class 0,Train Class 1,Validation Class 0,Validation Class 1
15,208431.5331437826,0.15876698708093437,53106.937789415795,0.234644277509928,0.04632601717706255,0.37955970817867657,0.04707464694014795,0.3808650065530799
16,228604.33778150674,0.16016646411352328,60392.393916169516,0.17631462660624586,0.08545154853821463,0.244976321515423,0.08876933422999328,0.24456094364351244
17,249711.18833726944,0.1578462784960675,60015.632425269745,0.28148475476789053,0.03582892339724126,0.4720977857417125,0.03463349024882313,0.47391874180865007
18,269907.8821504531,0.16053474754198233,67027.4897778115,0.16674031522018012,0.11902489806541164,0.19288365544605146,0.12340282447881641,0.20052424639580602
19,292257.48613643064,0.15832504696382027,76081.75197988017,0.18633082928485806,0.08293571614470374,0.2607193139639063,0.08641560188298587,0.26422018348623855
20,313880.3130196247,0.15814090524122193,75859.77947553025,0.20651053174471964,0.06905526155981609,0.309356201203123,0.07431069266980497,0.30956749672346
21,336394.0051099325,0.15707288329152932,77442.43983776604,0.16806598910440465,0.10878806280905699,0.20433892230897222,0.11499663752521856,0.20943643512450852
22,359774.4233556146,0.15456855596341107,85863.40328104288,0.2439239946973045,0.04016656545501865,0.4018302828618968,0.03765971755211836,0.40471821756225423
23,382744.5637751816,0.15331639229825442,99940.60460280416,0.16482545293857723,0.23145658020300164,0.09676180724433636,0.2410894418291863,0.1053735255570118
24,404947.53453462804,0.15666777151723363,102469.2783316763,0.25497127707023165,0.03929903704346317,0.42275694355561244,0.03967720242098184,0.42280471821756227
25,429020.43287113775,0.15405295915736741,110706.58353701759,0.16968625718073357,0.10887481565021255,0.2059388199155254,0.1136516476126429,0.21336828309305372
26,452184.6710227694,0.15408978750100905,109317.39029588306,0.17970245986373568,0.08779387524941441,0.2406885959298605,0.09314055144586415,0.2471821756225426
27,476936.0995769346,0.15305859389440937,119847.74267312016,0.15804978642140252,0.12440357421705561,0.17195699475233586,0.12979152656355078,0.1800786369593709
28,501182.84543604753,0.1533163922957849,105101.11511383302,0.20282810429073544,0.06358983256701657,0.31697171381031614,0.0652320107599193,0.3100917431192661
29,524452.0067338321,0.15397930247447417,121103.49313227285,0.20209161879730464,0.06445736097857205,0.3112120824267247,0.06556825823806321,0.30851900393184795
30,548936.3079275315,0.15235885537564528,147297.52725456626,0.18279569892473124,0.08276221046239264,0.25355177268654805,0.08776059179556153,0.25688073394495414
31,573392.014688755,0.15339004898224506,142248.61196650838,0.19782000294813676,0.0982909690292357,0.2635351337514399,0.10759919300605246,0.2681520314547837
32,598409.4875370588,0.15372150407008064,125289.78534554978,0.24083075565167322,0.0563893467511061,0.38794317163701525,0.05514458641560188,0.3855832241153342
33,622557.0034607138,0.15339004898183348,157516.92615812342,0.17513624982026849,0.09430033833608051,0.22628951747088186,0.10221923335574983,0.23197903014416776
34,648236.5000713546,0.15302176555131672,158609.55649534168,0.1795551627654886,0.09542812527110263,0.23467298092922054,0.101546738399462,0.24036697247706423
35,674733.1015932857,0.1516591168563324,159337.0521546804,0.1587862719126383,0.1263988895636332,0.16658133879431716,0.13584398117014124,0.17667103538663173
36,698476.7336194433,0.15221154200327394,172660.58646569826,0.2446604801929301,0.03990630693155201,0.40605401254319723,0.0363147276395427,0.4070773263433814
37,724818.1268955091,0.15206422863090252,167507.29704070924,0.2233024009470913,0.0545675370868396,0.34781773966466145,0.05514458641560188,0.35439056356487547
38,749941.6825281734,0.15121717674196228,177605.80903161358,0.16629842392324368,0.11303895202567885,0.19685140151030334,0.12037659717552118,0.20209698558322411
39,778077.1246271135,0.15048060987791026,184982.407594086,0.1941375754919578,0.06601891211937191,0.28996544221169845,0.07094821788836583,0.29017038007863694
40,802852.71551486,0.14930210290607357,195845.25221751176,0.17675651789879243,0.09508111390648044,0.23332906693971586,0.10289172831203766,0.2343381389252949
41,830967.7310817406,0.14804993923597778,174760.38754326844,0.17027544557372226,0.09100373037216969,0.22539357481121208,0.09448554135843981,0.22935779816513763
42,853805.1260185337,0.15147497514855132,206661.7659403079,0.18088083664971302,0.08232844625661491,0.2521438627927813,0.08574310692669805,0.25504587155963304
43,881461.2264482747,0.1497808713588718,214481.3239224297,0.1950213580836357,0.07807755703999306,0.2824139255087674,0.08238063214525891,0.28283093053735253
44,905562.808826373,0.1498545280475272,213604.2617101193,0.2032699955810872,0.06705994621323848,0.3082682708306668,0.06926698049764626,0.3077326343381389
45,931949.2063883361,0.15136449011433367,225808.52864238116,0.1670349094122847,0.10080680142274659,0.20977857417125303,0.10591795561533289,0.21467889908256882
46,961019.1300086551,0.1488601627815506,214928.66659071666,0.16953896008248645,0.22104623926433592,0.10616920517086906,0.23100201748486887,0.12162516382699869
47,985098.7477672813,0.14996501307433616,221657.53090016945,0.2227132125541025,0.05795089789190596,0.35357737104825293,0.05615332885003362,0.35255570117955437
48,1011890.8072473572,0.14970721467268613,227599.67886931065,0.1692443658881871,0.10505769063936844,0.20709074619224369,0.11129791526563551,0.2144167758846658
49,1037637.5766098577,0.1501491547922699,237075.93632622625,0.15922816320737979,0.11859113385963391,0.17669269166773327,0.12273032952252858,0.1876802096985583
50,1063647.8894781417,0.15213788532422248,238772.59319303292,0.1643835616460306,0.11711633555998958,0.18443619608345066,0.12676529926025554,0.19370904325032764
51,1093162.8091371118,0.14653997716670156,252814.08304794526,0.2016497275025632,0.07105057690639369,0.3015487008831435,0.07229320780094149,0.30249017038007864
52,1117645.4414245198,0.14878650609509084,264116.77432358416,0.21107674180574604,0.06029322460310575,0.3276590298220914,0.06287827841291191,0.326605504587156
53,1143298.8028670868,0.14908113284038216,268335.0099080313,0.25290911769257646,0.037130216014574474,0.42198899270446694,0.03597848016139879,0.42201834862385323
54,1169023.640460998,0.1500386697605217,291313.04725935345,0.18515245249888082,0.08059338943350394,0.2612312811980033,0.08507061197041023,0.2631716906946265
55,1196346.7338852973,0.1491179611840239,290538.96679371037,0.15981735160036847,0.12700615945172206,0.16946115448611287,0.13449899125756556,0.17955439056356487
56,1223845.2271710308,0.1472028873423728,290188.00127043755,0.16084843128809867,0.16005899193198578,0.13669525150390374,0.17249495628782785,0.15176933158584535
57,1249181.3676550467,0.1482709092920652,289401.40017859766,0.16541464133156586,0.10306237529279084,0.2010111352873416,0.10995292535305985,0.20865006553079948
58,1274790.5727589948,0.14867602106581213,286088.9772564073,0.19001325674323208,0.07157109395332698,0.2819019582746704,0.07565568258238063,0.27916120576671033
59,1303747.8019739988,0.14665046219598016,308923.5747440713,0.18500515539843865,0.07721002862843758,0.2632791501343914,0.0796906523201076,0.2671035386631717
60,1327127.7350384854,0.14878650610277364,303966.50651559513,0.18647812638310524,0.21211069662531448,0.15448611288877512,0.21923335574983188,0.16094364351245086
