Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Train Class 0,Train Class 1,Validation Class 0,Validation Class 1
33,0.4978582879068677,0.7689745076009324,0.49289522521189166,0.7743337203425853,0.6902592852137351,0.834320987654321,0.6844660194174758,0.8388059701492537
34,0.4944378471181124,0.7715092699884126,0.49253563177129767,0.7754924691704168,0.7177645409950946,0.8202469135802469,0.7087378640776699,0.8233830845771144
35,0.4901690461682556,0.7730301271860736,0.49290054349330187,0.7769409034785364,0.6601261387526279,0.8592592592592593,0.6601941747572816,0.8606965174129353
36,0.49176770842365436,0.7711471612041821,0.4893619007887459,0.7749130944111671,0.7100560616678346,0.827283950617284,0.6997226074895978,0.8288557213930349
37,0.4929427612974358,0.7723783311948854,0.5063367865867437,0.7633256088264572,0.6028381219341276,0.8879012345679013,0.5922330097087378,0.8860696517412935
38,0.48698171292920517,0.7737543452380018,0.5021117854505122,0.7650637313775365,0.7951997196916608,0.7530864197530864,0.7871012482662968,0.7492537313432835
39,0.4884713601541133,0.7715092699193457,0.5581825992668765,0.7120509854197364,0.8686054660126139,0.6180246913580247,0.8585298196948682,0.6069651741293532
40,0.49123022191632243,0.7705677865830662,0.48918807368427686,0.7749130936514323,0.674667133847232,0.8507407407407407,0.665742024965326,0.8532338308457711
41,0.48895960417711026,0.7741164540912986,0.5107518180013393,0.7592699894485164,0.8118430273300631,0.7308641975308642,0.8044382801664355,0.7268656716417911
42,0.48595540582926494,0.7754924679962815,0.4848458978281651,0.7766512158571777,0.7291520672740014,0.8218518518518518,0.7142857142857143,0.8213930348258707
43,0.4859079061764555,0.7758545767805117,0.5083611329212387,0.7572421787235443,0.8162228451296426,0.7298765432098765,0.8065187239944521,0.7218905472636816
44,0.48866614951457515,0.7719438002117817,0.49908590634479727,0.7670915408593064,0.7818850735809391,0.7641975308641975,0.7787794729542302,0.7587064676616916
45,0.48559730398972645,0.7791135570127192,0.4851712949168226,0.7786790267893504,0.698843728100911,0.8409876543209877,0.6914008321775312,0.8412935323383085
46,0.4829706325868053,0.7779548088064892,0.5084774139167811,0.7517381231036138,0.825332866152768,0.7195061728395061,0.8099861303744799,0.7099502487562189
47,0.4854256630910783,0.7753476244964025,0.48732939642246453,0.7778099646850091,0.6657323055360898,0.8625925925925926,0.6588072122052705,0.8631840796019901
48,0.484524759087336,0.7796205095730956,0.4872704910444633,0.7737543453070684,0.7365101611772951,0.8140740740740741,0.7246879334257975,0.808955223880597
49,0.48333444186461466,0.7779548083920882,0.48689564320054834,0.7740440315470911,0.6532936229852838,0.8697530864197531,0.6456310679611651,0.8661691542288558
50,0.48494562081914927,0.7786066050048778,0.48558050421684945,0.7789687135128406,0.7030483531885073,0.8424691358024692,0.6907073509015257,0.8422885572139304
51,0.48210418573122027,0.7779548088064893,0.48823346434158904,0.773464658928912,0.7694463910301331,0.7919753086419753,0.7545076282940361,0.7870646766169154
52,0.48163884836718496,0.7783893391679915,0.4854210851366522,0.7760718418576626,0.751927119831815,0.8055555555555556,0.7427184466019418,0.8
53,0.48319391086093233,0.7781720741599071,0.4840119497662762,0.7798377754790482,0.689208128941836,0.851358024691358,0.680998613037448,0.8507462686567164
54,0.4806083041919894,0.7785341826678701,0.49360720100159716,0.769409039274704,0.7902943237561317,0.7671604938271605,0.7780859916782247,0.7631840796019901
55,0.4799759131732159,0.7802723054261499,0.4999603527584052,0.7641946697566628,0.809915907498248,0.7448148148148148,0.7981969486823856,0.7398009950248756
56,0.4824674144335445,0.777592699607858,0.4974216557737021,0.7670915417571746,0.7943237561317449,0.7560493827160494,0.7884882108183079,0.7517412935323383
57,0.4802060184238407,0.7796929311503682,0.4853244972947298,0.7795480880648901,0.716187806587246,0.8354320987654321,0.7059639389736477,0.8323383084577114
58,0.47923412477017013,0.7804171499620308,0.48548793212563524,0.7809965232018109,0.6974421864050455,0.8451851851851852,0.6893203883495146,0.8467661691542289
59,0.4796028561277157,0.7792584004435313,0.48249850322860416,0.7821552723059096,0.7317799579537492,0.8238271604938272,0.7198335644937587,0.826865671641791
60,0.4788005868294562,0.7805619935309764,0.4837668668629811,0.7792584000981974,0.7415907498248073,0.8182716049382716,0.7330097087378641,0.8124378109452737
61,0.4789768692930494,0.7794032448412784,0.48259993990492567,0.7815758974775932,0.7386124737210932,0.8209876543209876,0.731622746185853,0.8174129353233831
62,0.47754364145589445,0.78287948966717,0.48181927252478846,0.7795480888246248,0.758759635599159,0.8049382716049382,0.7482662968099861,0.8019900497512438
63,0.4778491371890763,0.7792584014104667,0.5093025926366742,0.7552143690345738,0.8330413454800281,0.7218518518518519,0.8141470180305131,0.7129353233830846
64,0.4763363667117347,0.7816483200908676,0.48841370232964443,0.7763615289264868,0.650665732305536,0.8751851851851852,0.6407766990291263,0.8736318407960199
65,0.4756952497939797,0.7836037083406989,0.4800643343500025,0.7856315189966044,0.7247722494744219,0.8339506172839506,0.7184466019417476,0.8338308457711443
66,0.47622457647378874,0.7808516806688672,0.48264902681630295,0.7830243347555847,0.7394884372810091,0.822716049382716,0.7337031900138696,0.818407960199005
67,0.4760543163239886,0.7812137886242959,0.48152337724889,0.7836037082025655,0.700770847932726,0.8488888888888889,0.6934812760055479,0.8482587064676617
68,0.47640609285370095,0.7851969873918996,0.49370521624698827,0.7676709143753537,0.8079887876664331,0.7549382716049383,0.7940360610263523,0.7487562189054726
69,0.47634198274010164,0.781213789245897,0.48148766850679253,0.7801274628241396,0.7153118430273301,0.8388888888888889,0.7038834951456311,0.8348258706467662
70,0.47433644322503615,0.7815758975466598,0.4907326593667027,0.772016222134388,0.7906447091800981,0.7733333333333333,0.7836338418862691,0.763681592039801
71,0.47665708656244726,0.7799101965037861,0.4922609356159683,0.7682502886511359,0.8002803083391731,0.7659259259259259,0.7843273231622746,0.7567164179104477
72,0.47422190709848944,0.7816483202290011,0.4797692983341106,0.7815758980301275,0.7547302032235459,0.8151851851851852,0.7447988904299584,0.8079601990049752
73,0.4726365623026568,0.7857039396760084,0.4877022494791832,0.7778099643396752,0.6525928521373511,0.8759259259259259,0.6400832177531207,0.8766169154228856
74,0.4748977069092238,0.7829519115207093,0.4961846569253008,0.7685399767559622,0.6056412053258584,0.8977777777777778,0.5943134535367545,0.8935323383084577
75,0.4742461988575074,0.7836037084097658,0.47863442638105486,0.7830243344793176,0.7435178696566223,0.8223456790123457,0.7337031900138696,0.818407960199005
76,0.4733212363678502,0.7854142526071842,0.5166622434471877,0.7453650049649412,0.8386475122634899,0.7050617283950618,0.8224687933425797,0.6900497512437811
77,0.4734134840177911,0.7832415985895336,0.4993480799648466,0.7621668587554233,0.8193763139453398,0.7416049382716049,0.8079056865464632,0.7293532338308458
78,0.4718459978233483,0.7843279261854268,0.47801145282708907,0.7850521443754885,0.7202172389628592,0.8433333333333334,0.7108183079056866,0.8383084577114428
79,0.4700852279591257,0.7873696409260826,0.47887889003145867,0.7841830827546148,0.7540294323756132,0.8188888888888889,0.7413314840499307,0.8149253731343283
80,0.47257080152717135,0.78287948966717,0.47935511518878426,0.7824449602726022,0.76156271899089,0.8119753086419753,0.7503467406380028,0.8054726368159204
81,0.47285879763363414,0.7833864427800804,0.48348793273452817,0.7780996525826348,0.7747021723896286,0.8001234567901234,0.7593619972260749,0.791542288557214
82,0.47296130957636606,0.7857763620130157,0.47773406817766634,0.7844727694090383,0.7443938332165382,0.8279012345679012,0.7343966712898752,0.8203980099502488
83,0.46935511647204536,0.7851969875991001,0.5080996764907969,0.7586906135841981,0.8325157673440785,0.725925925925926,0.8176144244105409,0.7164179104477612
84,0.4693352944743178,0.7861384707972463,0.48185397358233517,0.7801274615118705,0.6709880868955851,0.8701234567901235,0.6629680998613038,0.8641791044776119
85,0.47027300831754965,0.7864281573135357,0.4811844914150128,0.7818655849608181,0.7725998598458305,0.8035802469135802,0.7565880721220527,0.8
86,0.4682779276909724,0.7883111235026276,0.4789947315549795,0.7838933943044546,0.7340574632095305,0.8361728395061728,0.7253814147018031,0.8258706467661692
87,0.4707410118325699,0.7857039398141421,0.4845223529383038,0.7763615305150232,0.6440084092501752,0.8867901234567901,0.6296809986130375,0.881592039800995
88,0.46822614423922,0.7865005790289422,0.493881988497764,0.770857473720957,0.6210581639803784,0.8958024691358024,0.6054091539528432,0.8895522388059701
89,0.46741738525216026,0.7884559674169074,0.48814462786615925,0.775202781272791,0.6525928521373511,0.8827160493827161,0.6338418862690708,0.8766169154228856
90,0.46680110102456807,0.7893250288305803,0.47935072105563525,0.78534182999391,0.7389628591450595,0.8341975308641976,0.7281553398058253,0.8263681592039801
91,0.46617193583955924,0.7908458863045084,0.48758089090001405,0.7734646586526447,0.795374912403644,0.779753086419753,0.782246879334258,0.7671641791044777
92,0.46835177791491595,0.7867178445204936,0.48774840692241667,0.773754344478267,0.7860896986685354,0.7875308641975308,0.7766990291262136,0.7716417910447761
93,0.46688449058168036,0.7895422948055998,0.482073207443034,0.7775202775471182,0.77697967764541,0.8035802469135802,0.760748959778086,0.7895522388059701
94,0.4648847432498448,0.7890353418998897,0.4905273814880972,0.7679606017204453,0.8149964961457603,0.7623456790123457,0.7961165048543689,0.7477611940298508
95,0.4654875620077273,0.7878765928648577,0.4800132632531821,0.7850521439610877,0.7116327960756833,0.855925925925926,0.6983356449375867,0.8472636815920398
96,0.4683321576267653,0.7864281579351374,0.47989865194742815,0.7786790274109514,0.7610371408549405,0.8204938271604938,0.7364771151178918,0.808955223880597
97,0.46650605281838675,0.7903389340894664,0.47874042381417015,0.7853418305464444,0.7375613174491941,0.8371604938271605,0.7267683772538142,0.827363184079602
98,0.4630393431816565,0.792946118330486,0.48992518809551705,0.7676709151350884,0.8132445690259286,0.7713580246913581,0.789875173370319,0.7517412935323383
99,0.46530660645019684,0.7888180768227382,0.4768827356579406,0.7833140216172085,0.7447442186405046,0.837283950617284,0.7281553398058253,0.8228855721393035
100,0.46464740629129875,0.7893974505459859,0.47688940081093567,0.7827346455456897,0.7464961457603364,0.8369135802469135,0.7281553398058253,0.8218905472636816
101,0.463121075757271,0.7907734643128351,0.47484699119560125,0.7859212045459594,0.7289768745620182,0.8469135802469135,0.7149791955617198,0.83681592039801
102,0.4642194456324793,0.788673233115659,0.4890499090816856,0.7665121661000566,0.8085143658023827,0.7713580246913581,0.782246879334258,0.755223880597015
103,0.46100990306737105,0.7894698723304591,0.4784992852465164,0.780417149823897,0.76541695865452,0.8228395061728395,0.7447988904299584,0.8059701492537313
104,0.46360872912103024,0.7883835459087014,0.49941468079976936,0.7604287371712793,0.831990189208129,0.7407407407407407,0.8120665742024965,0.7233830845771144
105,0.4604118741608439,0.7916425264171765,0.48052935003543645,0.7760718420648629,0.7754029432375613,0.8138271604938272,0.7503467406380028,0.7945273631840796
106,0.46346671981165066,0.7894698723995257,0.4868028023704316,0.7807068366164543,0.6643307638402243,0.8819753086419753,0.6525658807212206,0.872636815920398
107,0.46223701976956244,0.7873696405807487,0.4767768863731021,0.7836037082025654,0.7433426769446391,0.8369135802469135,0.7274618585298197,0.8238805970149253
108,0.4620116008391662,0.790773464450969,0.48568918662165156,0.7786790271346843,0.6690609670637702,0.8838271604938271,0.6546463245492372,0.8676616915422886
109,0.4606169794069933,0.7923667442619042,0.4758394986978134,0.7873696405116818,0.7324807288016818,0.8493827160493828,0.7170596393897365,0.8378109452736319
110,0.4578900270224444,0.7930909621066319,0.4941337883886844,0.7691193513770783,0.8163980378416258,0.7627160493827161,0.8016643550624133,0.7457711442786069
111,0.4601467959021638,0.7933806493826563,0.48313527494703495,0.7746234061682074,0.8051857042747022,0.7896296296296297,0.7766990291262136,0.7731343283582089
112,0.4591382698416018,0.7948290842433102,0.4774260713631418,0.7856315176152685,0.706552207428171,0.8617283950617284,0.6893203883495146,0.854726368159204
113,0.45951253783523277,0.7921494789084861,0.4783078769129093,0.7786790258224151,0.7864400840925018,0.8069135802469136,0.7649098474341193,0.7885572139303483
114,0.46031405820769195,0.7930909616922311,0.47709332943515176,0.783603707995365,0.701822004204625,0.868641975308642,0.6816920943134536,0.8567164179104477
115,0.45921038358816535,0.794973928502924,0.48380727777613686,0.7723059087888116,0.8039593552908199,0.7911111111111111,0.7787794729542302,0.7676616915422886
116,0.4569191822516683,0.7932358052611765,0.47627450548207356,0.7815758979610608,0.7650665732305536,0.8286419753086419,0.7434119278779473,0.808955223880597
117,0.4580397668401446,0.7939600233131049,0.4844904439405108,0.7717265358252984,0.803083391730904,0.7954320987654321,0.7697642163661581,0.7731343283582089
118,0.45929394726267,0.7950463500111293,0.5087943713883261,0.7653534172722251,0.5902242466713384,0.9174074074074074,0.5714285714285714,0.9044776119402985
119,0.4570285943817014,0.7930185403912257,0.48426145812451216,0.7740440329284269,0.8093903293622985,0.7875308641975308,0.7864077669902912,0.7651741293532338
120,0.455939223046651,0.7943221323045355,0.49716254050043746,0.773174970755019,0.6355991590749824,0.9020987654320988,0.6151178918169209,0.8865671641791045
121,0.45899428860613517,0.7930909616231644,0.48149577953862427,0.7778099651684767,0.7906447091800981,0.805679012345679,0.768377253814147,0.7845771144278607
122,0.4563550059171016,0.7963499417172383,0.4797810659693124,0.7769409038238704,0.7987035739313244,0.7988888888888889,0.7697642163661581,0.7820895522388059
123,0.45453001501800566,0.7964947861149851,0.477093353746664,0.7896871373385435,0.7349334267694464,0.8514814814814815,0.7142857142857143,0.8437810945273632
124,0.4558192653838343,0.7946118193733595,0.4922889698283835,0.773754344478267,0.6525928521373511,0.8966666666666666,0.6282940360610264,0.8781094527363185
125,0.4572795849133753,0.7962050983554932,0.47623963521087714,0.7830243344793176,0.7592852137351086,0.8382716049382716,0.7364771151178918,0.8164179104477612
126,0.4562606324602527,0.7940324451666443,0.47554134196782033,0.7879490156162657,0.7261737911702874,0.8624691358024691,0.7018030513176144,0.8497512437810946
127,0.45271505092552344,0.7976535343212161,0.4815093448789206,0.7870799539263252,0.7062018220042047,0.8709876543209877,0.6907073509015257,0.8562189054726368
128,0.4526485019597642,0.7955533023643057,0.4752487227717806,0.7821552733419116,0.7666433076384023,0.837037037037037,0.7427184466019418,0.8104477611940298
129,0.4542936149160113,0.7971465816227059,0.4816166029882597,0.7752027809965238,0.8078135949544499,0.7948148148148149,0.7815533980582524,0.7706467661691542
130,0.45411653873680075,0.7963499417172383,0.48296154905995503,0.7740440329284269,0.8078135949544499,0.7934567901234568,0.7801664355062413,0.7696517412935323
131,0.45472037429605133,0.795408458380959,0.48583494574004227,0.7731749712384866,0.8132445690259286,0.7850617283950617,0.7864077669902912,0.763681592039801
132,0.4516554643698942,0.7962775206234336,0.47796183727845665,0.7836037082716323,0.7244218640504555,0.8649382716049383,0.6955617198335645,0.8467661691542289
133,0.4491247523701204,0.7998986092254711,0.4761463537000698,0.78534182999391,0.7699719691660827,0.8374074074074074,0.7357836338418863,0.8208955223880597
134,0.45097435729390356,0.7978707993293003,0.4756681770258955,0.7827346467888922,0.7682200420462508,0.8395061728395061,0.7350901525658807,0.8169154228855722
135,0.4514658006980826,0.7964223633635777,0.47555817371862374,0.7888180758558032,0.7349334267694464,0.8580246913580247,0.7128987517337032,0.8432835820895522
136,0.4531122851827606,0.7979432217353738,0.48607631816786656,0.7780996531351693,0.8046601261387526,0.7982716049382717,0.782246879334258,0.7751243781094528
137,0.45284514745582977,0.7998986090182708,0.4817574823303268,0.7731749707550191,0.8046601261387526,0.8020987654320988,0.7690707350901526,0.7761194029850746
138,0.44929751729633693,0.7976535345284163,0.4800834804600664,0.7760718418576626,0.8034337771548704,0.8090123456790124,0.7697642163661581,0.7805970149253731
139,0.45051990713609064,0.7996089219494464,0.4815986858872936,0.7757821557557735,0.8048353188507358,0.7995061728395062,0.7780859916782247,0.7741293532338308
140,0.44926612888951717,0.7985950177956291,0.4799578594235943,0.7815758972013261,0.7081289418360196,0.8777777777777778,0.6754507628294036,0.8577114427860697
141,0.44938974826664657,0.8005504055619933,0.4761007557324159,0.7836037076500311,0.7671688857743518,0.8425925925925926,0.7364771151178918,0.8174129353233831
142,0.4473403357616857,0.8030127467175348,0.47553622346211694,0.7841830818567465,0.7512263489838823,0.8572839506172839,0.7156726768377254,0.8333333333333334
143,0.44648486033928086,0.8022161063976665,0.4739603797364484,0.7862108927198523,0.7331814996496145,0.867037037037037,0.70249653259362,0.8462686567164179
144,0.44713432739811465,0.8006228272773989,0.4938689525889909,0.7749130943421003,0.645760336370007,0.907283950617284,0.6227461858529819,0.8840796019900498
145,0.4440479687094549,0.8008400924236171,0.48453224275092815,0.7760718415123287,0.6772950245269796,0.8932098765432098,0.6497919556171984,0.8666666666666667
146,0.4465744645957462,0.8009125141390226,0.47653650432859623,0.7844727696162387,0.7577084793272599,0.8514814814814815,0.7219140083217753,0.8293532338308458
147,0.4485710863097381,0.8010573582605031,0.47528412623864064,0.7885283884416451,0.759635599159075,0.8533333333333334,0.7267683772538142,0.8328358208955224
148,0.4449950650006292,0.7997537655183916,0.477486194285153,0.7833140214100085,0.7664681149264191,0.8488888888888889,0.7267683772538142,0.8238805970149253
149,0.4441607891131939,0.8025057932592904,0.48608327005166446,0.7737543455142688,0.8092151366503153,0.8044444444444444,0.7753120665742025,0.772636815920398
150,0.4468494251733029,0.7996813444245869,0.4863821425899293,0.7752027817562586,0.8149964961457603,0.7909876543209876,0.7884882108183079,0.7656716417910447
151,0.44387040771587144,0.8027954806043817,0.4781482311554884,0.7856315174080682,0.7097056762438683,0.8825925925925926,0.6823855755894591,0.8597014925373134
152,0.44338700344498994,0.805257821207389,0.4756448421182666,0.7801274617881377,0.7959004905395936,0.8265432098765432,0.7662968099861304,0.7900497512437811
153,0.44127608426476406,0.804243916362904,0.47604547988360063,0.7841830814423455,0.770322354590049,0.85,0.7330097087378641,0.8208955223880597
154,0.44148684266268307,0.8018539977515696,0.4772272841402719,0.7882387017181547,0.7482480728801681,0.8620987654320987,0.7156726768377254,0.8402985074626865
155,0.43899121987584866,0.8026506371045031,0.488400909225192,0.7731749719982214,0.8307638402242467,0.7792592592592592,0.7995839112343966,0.7542288557213931
156,0.4436331376830507,0.8024333723036193,0.47877574174180365,0.788818077306206,0.7463209530483532,0.8695061728395062,0.7108183079056866,0.844776119402985
157,0.4427763450187164,0.8052578220361907,0.47638704975676294,0.7873696410642163,0.767344078486335,0.8555555555555555,0.7274618585298197,0.8303482587064677
158,0.4410620484056505,0.8043163382164434,0.4745631066009593,0.7867902661668329,0.7440434477925718,0.8698765432098765,0.7094313453536755,0.8422885572139304
159,0.4399417494429083,0.8045336037770624,0.47950176057229865,0.785052144513622,0.7205676243868255,0.8859259259259259,0.6851595006934813,0.8567164179104477
160,0.4394187783241823,0.8032300112421514,0.47393178031590966,0.7882387030304239,0.7512263489838823,0.8655555555555555,0.717753120665742,0.8388059701492537
161,0.4380228818844256,0.8067062568968445,0.4784445489129766,0.7833140205812068,0.7717238962859145,0.8507407407407407,0.7323162274618585,0.8199004975124378
162,0.4354408269754566,0.8061268826901293,0.47967851838811393,0.7873696413404834,0.7419411352487737,0.8717283950617284,0.7108183079056866,0.8422885572139304
163,0.436734120304311,0.8069959441038022,0.47807192263708187,0.7809965247212804,0.7755781359495445,0.8514814814814815,0.7343966712898752,0.8144278606965174
164,0.4386624337485878,0.8048232910530869,0.5135464830580896,0.76535341803196,0.6191310441485635,0.9228395061728395,0.5929264909847434,0.8890547263681592
165,0.43843621088068846,0.8048957126994261,0.48631052415589204,0.7696987253765933,0.8230553608969867,0.8048148148148148,0.7739251040221914,0.7666666666666667
166,0.4405570938440766,0.805547508828748,0.48352484168486953,0.771436848480207,0.8121934127540295,0.8212345679012346,0.7614424410540915,0.7786069651741293
167,0.4340200653841431,0.8077201620866636,0.47940745152023684,0.7873696413404834,0.7331814996496145,0.8832098765432099,0.6962552011095701,0.8527363184079602
168,0.43707056383268866,0.8060544609056562,0.4810036448103528,0.7847624575138644,0.7238962859145059,0.8871604938271604,0.6844660194174758,0.8567164179104477
169,0.4340447199510395,0.8081546927244336,0.4777656313234795,0.7778099662735453,0.7988787666433076,0.8412345679012345,0.7475728155339806,0.799502487562189
170,0.4368619443989022,0.8035196989325766,0.47441662918789224,0.7870799533737909,0.7718990889978977,0.8576543209876544,0.7330097087378641,0.8258706467661692
171,0.4304236582505193,0.8106894555953812,0.4781265149663525,0.7841830814423457,0.7640154169586545,0.8671604938271605,0.7184466019417476,0.8313432835820895
172,0.4296749728717781,0.8103273463276834,0.4803115610521058,0.7775202788593871,0.8002803083391731,0.8414814814814815,0.7447988904299584,0.8009950248756219
173,0.43238644780178875,0.8093858635439382,0.47858927755477393,0.7821552716152417,0.7431674842326559,0.8827160493827161,0.6941747572815534,0.8452736318407961
174,0.434820322593974,0.80525782162179,0.47551465369458823,0.7795480879958232,0.7937981779957953,0.8495061728395061,0.7371705963938974,0.8099502487562189
175,0.43066026247942835,0.807647740302191,0.47696529289109685,0.7836037076500311,0.7585844428871759,0.8730864197530864,0.7128987517337032,0.8343283582089552
176,0.43209902142732476,0.8077201617413299,0.4800860595523551,0.7818655845464172,0.7563069376313946,0.8682716049382716,0.7170596393897365,0.8283582089552238
177,0.43229907650936517,0.8079374270947483,0.4876251443443542,0.7723059101010805,0.8298878766643307,0.804320987654321,0.7857142857142857,0.7626865671641792
178,0.42927150554342025,0.8103273463967502,0.4785506113379468,0.7847624573066642,0.7601611772950245,0.8755555555555555,0.7128987517337032,0.836318407960199
179,0.4255539114270813,0.8130793742067156,0.49825601212395443,0.771436848134873,0.6800981079187106,0.9145679012345679,0.630374479889043,0.872636815920398
