Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
158,0.7311730886202813,0.8196783625730992,0.880627955065833,0.6639766081174215
159,0.730788752837488,0.8200877192982452,0.862561644322691,0.6828070177529988
160,0.7312932620689887,0.8196491228070175,0.8743356199292412,0.6726315787939997
161,0.7315948299915465,0.8196491227930753,0.8700957437007749,0.675204678223147
162,0.7304754050433291,0.8209941520328413,0.8617206282504122,0.6861988302978157
163,0.7303685670707658,0.820672514619883,0.8708074254320377,0.6767251460454617
164,0.7288280159269859,0.822777777791721,0.861827307904673,0.6847953218326238
165,0.7277827055970137,0.823567251448046,0.8657537288693657,0.6811695905596189
166,0.7278602570957605,0.8238304093567249,0.8851623835480001,0.6598830407962465
167,0.7302590337273674,0.8208187134642358,0.868266907560895,0.6771929823585421
168,0.7295468711853027,0.8219298245753461,0.8676549569208025,0.6792982458510596
169,0.7275503115765534,0.8238011695767007,0.8778605158844887,0.666549707825421
170,0.7293818058883934,0.8210818713589719,0.8632222004104078,0.683742690225791
171,0.7274889545412795,0.8237134502923976,0.863386979897817,0.6830409355470314
172,0.7263805466367491,0.8255555555694991,0.8681160300795796,0.6784795319964316
173,0.7302528024277487,0.8208187134502921,0.8708981146310505,0.6747368423283451
174,0.7267611814939493,0.8244152046923058,0.8633566756555214,0.683742690295504
175,0.7268478375289875,0.8242397660818719,0.8750020702540525,0.6715789475496754
176,0.7257877162464876,0.8252631578947375,0.8634378569028535,0.6836257312451189
177,0.7242608623755602,0.8269005847953214,0.8633518314082719,0.6829239768312692
178,0.7256436090302048,0.8254385964772852,0.861248028766342,0.6852631577134827
179,0.7267169117509279,0.8247660818713447,0.8663539093976826,0.6818713448619285
180,0.726636466017941,0.8240350877192986,0.8644258511693853,0.6832748540521365
181,0.726079935037602,0.8249122807017549,0.8684758801348725,0.6762573101924875
182,0.725349105659285,0.8256725146059413,0.8636584781763844,0.6821052630602966
183,0.7241704109955949,0.826812865483134,0.8694154114193388,0.6790643274156672
184,0.7255221439383881,0.825760233932071,0.8647062190792018,0.6823391811471238
185,0.7246201200652542,0.8264327485380122,0.8603601829210916,0.6864327487471507
186,0.7254369530900877,0.8264035087858727,0.8661705242681228,0.6792982455164369
187,0.724653149208827,0.8266374269005861,0.876057086980831,0.6707602337647599
188,0.7248064509469863,0.8260233918128662,0.8705626576964619,0.675555555778637
189,0.7224835166038822,0.8284502923976608,0.861573198287808,0.6849122808969512
190,0.7249660863932118,0.8260233918268086,0.8708008841324968,0.676725146073347
191,0.7224517499215423,0.8286549707741772,0.8875577599681609,0.6570760233360429
192,0.7232759669091964,0.8278654970620807,0.8727325912665203,0.673567251657185
193,0.7248100395509375,0.8263742690058479,0.8747304719233373,0.6712280704124631
194,0.7222973111916703,0.8285672514759306,0.8801883301400303,0.6666666664993556
195,0.7242383305650006,0.8264912280701758,0.8639625730709726,0.682105262976641
196,0.7205862019773113,0.8307309941520467,0.8684774514387925,0.6783625730157593
197,0.7222165387694605,0.8285672514619888,0.8636968081178722,0.684093567181749
198,0.7213408108343158,0.8298830409356729,0.8731137192179584,0.6739181289198803
199,0.722432372095989,0.8286257309941524,0.8621154524987207,0.6842105265528141
200,0.7214489556613718,0.8297660818713448,0.8667555871483877,0.681520467780487
201,0.7191120209610252,0.8324561403508777,0.868698345109036,0.6764912279168068
202,0.7212169850918286,0.8299122806878119,0.8705869219735353,0.6750877194794994
203,0.7213098037452031,0.8297953216513695,0.8745761251867861,0.6725146197993852
204,0.7226255203966511,0.8285380116819641,0.8782021699314231,0.6673684208992631
205,0.7223048166503689,0.8281871345029241,0.8662052349876939,0.6808187136454891
206,0.7215988868440103,0.8294152046644194,0.8639305462056432,0.6815204677247164
207,0.7191090515900774,0.8321345029239768,0.8656521518467459,0.6812865499167415
208,0.7167856471998646,0.8354093567251464,0.8815985707093401,0.6657309940265632
209,0.7209623229015636,0.8302631578807945,0.8631018002549112,0.6832748540660791
210,0.7213250373120891,0.8295614035227148,0.8666472112505061,0.6805847952519243
211,0.7192146652065518,0.8316666666527244,0.8645644385633413,0.6812865499167416
212,0.7170169729377798,0.8346198830548784,0.8657105475698997,0.6814035086464465
213,0.7195225953637503,0.8322222222361653,0.8694304221694235,0.6785964911025867
214,0.7174887497801531,0.8337134503063406,0.8683051090073169,0.6790643273459541
215,0.7193736876242339,0.8320175438596494,0.8613556068821957,0.6852631580620481
216,0.7186014029157093,0.8322222222361649,0.8751341315877371,0.6709941519073575
217,0.7196150680592186,0.8316959064327488,0.8700457463487546,0.6770760235730667
218,0.7177604604046247,0.8333040935811946,0.8681975309890615,0.6796491230300988
219,0.7188438389454663,0.8322222222082789,0.8786918414684763,0.6688888887634054
220,0.7190135167356116,0.8322807017404433,0.8660341093414708,0.6821052633949191
221,0.7177871373940624,0.8338011695767005,0.8687062230165942,0.6791812867449043
222,0.7203733719162075,0.8307017543720228,0.8705399979067127,0.6767251464219122
223,0.7154923362202111,0.8356432748538012,0.8619841029630072,0.6854970758560806
224,0.717807279344191,0.8334795321637433,0.87141026993244,0.6759064329995047
225,0.7189462590357014,0.8323976608047708,0.8624140856558816,0.684795321525886
226,0.7157760370823365,0.835175438610434,0.8641102165506598,0.683274853619916
227,0.7151854534037629,0.8359941520328412,0.8613091656617952,0.6857309940544488
228,0.7154394159958376,0.8362573099415211,0.8635433432512117,0.6839766084102162
229,0.716580811369489,0.8347660818574032,0.8640348763633194,0.683508772138964
230,0.7154641829038921,0.8358187134363505,0.8654928571857206,0.6818713452244365
231,0.7157173709283802,0.8354385964772866,0.8797913667054205,0.6656140349343507
232,0.71628151644043,0.8348245613895655,0.8682859689450402,0.6784795324147097
233,0.7185290179893984,0.8326900584795324,0.8653304198750279,0.681871345238379
234,0.7162971215080798,0.8345906432609116,0.8676640831239045,0.6788304095798068
235,0.7155019868326464,0.835935672500677,0.8644430111165632,0.6838596489833808
236,0.713725888673325,0.8379239766081873,0.8687829792290405,0.6796491230161568
237,0.7162299271494319,0.8352339181425973,0.878884287201173,0.6676023394601388
238,0.7127119936301693,0.8386257309941518,0.8646205548375672,0.6816374270818387
239,0.7156176893334637,0.835584795321638,0.8707892934202454,0.6759064326230545
240,0.715883760605639,0.8354385965051706,0.8673132085939597,0.6794152045110516
241,0.7147355152013012,0.8365497076162822,0.8745921623497679,0.6714619882483234
242,0.7142674693726652,0.8370175438596493,0.8619172338296097,0.6845614037039685
243,0.7123426691551656,0.8394736842244688,0.8766949569133294,0.671111111362078
244,0.7153855628995173,0.8355847953216377,0.8624683724927621,0.6845614033693458
245,0.7150753929182803,0.8357309941381043,0.8730671211989999,0.675087719144877
246,0.7135704444165818,0.8378654970899657,0.8912493083630391,0.6566081870090196
247,0.7140400626645449,0.8372514619883041,0.873183216239974,0.6732163741295796
248,0.7167996563688359,0.8342982456279775,0.864155085979149,0.6833918126842431
249,0.7135506621717713,0.8381578947507843,0.8745477757119298,0.6721637425785176
250,0.713966847260793,0.8373976608187137,0.8719483460180939,0.6749707604709426
251,0.711656807458888,0.8398538011695905,0.8698301287143549,0.6763742692010446
252,0.7114753530318276,0.8398245614035096,0.892355789134377,0.6533333331799648
253,0.7122797049137584,0.8388011696045858,0.8711122196180778,0.676374268824594
254,0.71193174898973,0.8388304093706674,0.8659961846557975,0.6818713452802065
255,0.7137132021279367,0.8370760234057556,0.8775232157233167,0.6677192985105239
256,0.7116109663561769,0.839385964898338,0.8663266679557444,0.6816374268308716
257,0.7163278437776169,0.8347660818852879,0.8678453500647296,0.6792982458928872
258,0.7119192156875341,0.8393274853661749,0.8641760098725034,0.682807017780884
259,0.7121905854989219,0.8388888888749468,0.8681795374970691,0.6781286548592197
260,0.7117372757788989,0.8393567251461984,0.8711980075585216,0.6756725145362273
261,0.7140108175445022,0.8370467836257314,0.8715078296438294,0.6755555557507521
262,0.7109263584627746,0.8407017543999072,0.8795141563778037,0.667719298468696
263,0.7109296366624667,0.8405555555416132,0.8707786458974696,0.6769590645226821
264,0.7093630798657734,0.8420175438457072,0.8698807358184055,0.6775438595375821
265,0.7144486102304964,0.8364619883180365,0.8852838618574091,0.6605847955865471
266,0.7124717702921366,0.8386549707462915,0.8694428729592707,0.6790643273738391
267,0.7091465763599561,0.842105263157895,0.8775174652902706,0.6694736844336082
268,0.7131987093345461,0.8378070175438599,0.8646699228621364,0.6826900587444417
269,0.713859300320609,0.8375438596630657,0.870780283568198,0.6752046785717124
270,0.7107796267319847,0.8404678362712528,0.8703163040032859,0.6769590642438298
271,0.7131383432282342,0.8381286549707608,0.8681050947674535,0.6800000002370247
272,0.7077185919549733,0.843830409356725,0.8622905925421688,0.6857309940962762
273,0.710213123357784,0.8409064327345956,0.866829603540967,0.6810526314534641
274,0.7113258506401245,0.8397660818574024,0.8730010582271377,0.6733333332078499
275,0.7107875316324289,0.8404385964772855,0.8723709902010468,0.6750877191588199
276,0.7110871260486847,0.8401754385825491,0.8848674267356164,0.6617543858115438
277,0.7120825447255412,0.8388888888749467,0.8705977579445866,0.6767251464358546
